CIN,Company Name,Status
U50400UP2021PTC141049,AASP PETROLEUM PRIVATE LIMITED,Active
U92410HR2020PTC090169,MOKSHA TRADING HUB PRIVATE LIMITED,Active
U18209KA2020OPC139817,CHOWDESHWARI VENTURES (OPC) PRIVATE LIMITED,Active
U01100HR2020PTC090294,THINK EARTH FARMERS PRODUCER COMPANY LIMITED,Active
U18109HR2021PTC092340,SHWE'S INNOVATION LABS PRIVATE LIMITED,Active
U72900KA2020PTC142566,DELOUNIX DIGITAL SOLUTIONS PRIVATE LIMITED,Active
U72900UP2020OPC139387,MILLENNIAL STUDIOS (OPC) PRIVATE LIMITED,Active
U52399WB2020PTC241970,KOREL SYSTEMS PRIVATE LIMITED,Active
U45201GJ2020PTC118296,MAKLER METRO PRIVATE LIMITED,Active
U72900RJ2020PTC072220,ROBOSYSFORCE IT PRIVATE LIMITED,Active
U16009DL2008PTC173860,KUBER PRODUCTS INDIA PRIVATE LIMITED,Active
U51909KA2020PTC138016,GRANVINO PRIVATE LIMITED,Active
U72900GJ2021PTC119393,ESHIA CONSTRUCTION PRIVATE LIMITED,Active
U45309RJ2021PTC074994,K&C CONTRACTORS PRIVATE LIMITED,Active
U15400KA2021PTC147644,SNDAYS GROCERANT PRIVATE LIMITED,Active
U72900DL2021FTC381193,KYVU INDIA PRIVATE LIMITED,Active
U31909DL2021PTC379014,DEKI ENERGY PRIVATE LIMITED,Active
U85100HR2021OPC094911,SCANORAD TELERADIOLOGY SERVICES (OPC) PRIVATE LIMITED,Active
U72900AP2021PTC118255,TRIBHUJA TECHNOLOGIES PRIVATE LIMITED,Active
U67100TN2021PTC143334,EZEE REMITTANCE PRIVATE LIMITED,Active
U74999DL2021PTC380105,TECH BOON MANAGEMENT SYSTEMS PRIVATE LIMITED,Active
U45309KL2021PTC070394,VST INFRA SOLUTIONS PRIVATE LIMITED,Active
U36990KA2021PTC151211,KOPPAL TOYS TOOLING COE PRIVATE LIMITED,Active
U36994GJ2021PTC121048,YOGINI KUMARI WANKANER PRIVATE LIMITED,Active
U55101KA2021PTC144228,SQUARE BOWL PRIVATE LIMITED,Active
U85100HR2021PTC093067,MA INFERTILITY AND SURGICAL CENTRE PRIVATE LIMITED,Active
U52520RJ2021PTC076664,AAROO PHYGITAL PRIVATE LIMITED,Active
U55209HR2021PTC096088,R PLAZA HOSPITALITY SERVICES PRIVATE LIMITED,Active
U74999KA2021PTC149185,OPSMITRA IT AND PROCUREMENT SOLUTIONS PRIVATE LIMITED,Active
U51909GA2021PTC014720,EURIMPEX INTERNATIONAL PRIVATE LIMITED,Active
U72900HR2021PTC093388,RESOLUTION INTELLIGENCE PRIVATE LIMITED,Active
U52520WB2021PTC244366,WHITELEMON RETAIL PRIVATE LIMITED,Active
U15549HR2021PTC098399,FUTURE ZONE FOODS PRIVATE LIMITED,Active
U24100HR2021PTC096187,ALLWALKS HEALTHCARE PRIVATE LIMITED,Active
