CIN,Company Name,Status
U26100DL2011PTC221007,ROCIO CERAGLASS PRIVATE LIMITED,Active
U45202TN2011PTC081025,PRIDE INDIA PROPERTIES PRIVATE LIMITED,Active
U74140DL2011PTC219960,LOAN FACTORY PRIVATE LIMITED,Active
U15492KA2011PTC058207,BITE ME FOODS PRIVATE LIMITED,Active
U45209PN2011PTC140219,LIBRA LANDMARKS PRIVATE LIMITED,Active
U74140DL2011PTC217438,VISION INTEX PRIVATE LIMITED,Active
U45400MH2011PTC218218,PETROHUNTER INFRA PROJECTS PRIVATE LIMITED,Active
U70100DL2011PTC221252,EVERFINE INFRASTRUCTURE PRIVATE LIMITED,Active
U51506MH2009PTC194778,SIGNET INSTRUMENTATION PRIVATE LIMITED,Active
U74999DL2009PTC191345,AVENTUS HUMAN RESOURCE SOLUTIONS COMPANY PRIVATE LIMITED,Active
U51103TN2009PTC071821,VAMIKA COMMODITY SERVICES PRIVATE LIMITED,Active
U80902KA2009PTC050572,SEER AKADEMI PRIVATE LIMITED,Active
U45209HR2012PTC045711,XCEED INFRASTRUCTURE PRIVATE LIMITED,Active
U70109WB2012PTC175504,DANKUNI COMMERCIAL COMPLEX PRIVATE LIMITED,Active
U70100MH2012PTC230185,BLISSYMBOLS REAL ESTATES PRIVATE LIMITED,Active
U14200RJ2012PTC038988,VIKRAM MINES AND MINERALS PRIVATE LIMITED,Active
U74900KA2012PTC064814,WIZARDS MANAGEMENT SERVICES INDIA PRIVATE LIMITED,Active
U40104KA2012PTC064426,PERSEPT SOLAR PRIVATE LIMITED,Active
U65992KL2012PTC031746,POOVATHINGAL CHIT FUNDS PRIVATE LIMITED,Active
U18100RJ2012PTC038664,P BAJAJ ECOMMERCE PRIVATE LIMITED,Active
U74900MH2012PTC234075,DOUBLETCH INDIA PRIVATE LIMITED,Active
U70101MP2012PTC028931,SUKHDEV BUILDERS PRIVATE LIMITED,Active
U45400MH2012PTC233579,SHREE JINMATA INFRASTRUCTURE PRIVATE LIMITED,Active
U74900PB2012PTC036600,ASCEND GLOBAL TRAVEL & OVERSEAS EDUCATION SERVICES PRIVATE LIMITED,Active
U93000DL2012FTC239974,CAREESMA INDIA PRIVATE LIMITED,Active
U36931MH2012PTC233232,PIPA BELLA ACCESSORIES PRIVATE LIMITED,Active
U74999MH2012PTC234107,NARAYANI CORRUBOX PRIVATE LIMITED,Active
U51109MH2013PTC242513,ADILAID FOODS & FEEDS PRIVATE LIMITED,Active
U74120MH2012PTC235793,RECLAIM ECOENERGY PRIVATE LIMITED,Active
U72900DL2013PTC257088,INCBIT INTEGRATED SYSTEMS PRIVATE LIMITED,Active
U70102WB2013PTC193788,CASUARINA INFRA PRIVATE LIMITED,Active
U51507TZ2012PTC019021,TEN PHARMA PRIVATE LIMITED,Active
U15209DL2012PTC245834,APD INDUSTRIES PRIVATE LIMITED,Active
U70102WB2013PTC190788,ARCHANA REALTORS PRIVATE LIMITED,Active
